review_id,product_id,date,rating,sentiment,platform,comment,sentiment_original,is_template,comment_category,brand,type,base_price,launch_date,product_age_days,review_year,review_month,review_day_of_week,price_tier,platform_avg_rating,total_marketing_spend,avg_engagement_rate,num_campaigns,channel_diversity,primary_channel,avg_rating,positive_ratio
R101473,PC004,2025-02-16,1.2,Negative,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Lifebuoy,Handwash,25000,2021-05-01,1387,2025,2,6,low,3.015873015873016,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R101477,PC008,2023-04-18,3.9,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Rexona,Deodorant,28000,2023-02-14,63,2023,4,1,medium,2.959691358024691,0.0,,0.0,0.0,,2.928,0.252
R101478,PC015,2021-05-27,3.0,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Lifebuoy,Sanitizer,18000,2020-12-01,177,2021,5,3,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101479,PC009,2020-10-01,3.6,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Clear,Shampoo,34000,2020-09-20,11,2020,10,3,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R101480,PC009,2023-05-03,2.2,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Clear,Shampoo,34000,2020-09-20,955,2023,5,2,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R101481,PC006,2024-04-05,1.4,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Dove,Shampoo,36000,2022-01-25,801,2024,4,4,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R101482,PC002,2025-06-02,3.5,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,1818,2025,6,0,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101483,PC001,2025-01-09,3.3,Neutral,Official Store,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Sunsilk,Shampoo,32000,2020-02-15,1790,2025,1,3,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101484,PC006,2024-11-09,2.0,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Dove,Shampoo,36000,2022-01-25,1019,2024,11,5,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R101488,PC012,2023-02-27,3.7,Neutral,Official Store,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Vaseline,Lotion,30000,2021-08-05,571,2023,2,0,medium,3.027048192771084,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101489,PC005,2023-11-30,4.5,Positive,Shopee,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Dove,Lotion,35000,2021-11-12,748,2023,11,3,medium,3.015873015873016,0.0,,0.0,0.0,,2.971,0.263
R101490,PC008,2023-11-15,2.3,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Rexona,Deodorant,28000,2023-02-14,274,2023,11,2,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R101492,PC006,2022-04-30,4.3,Positive,Shopee,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Dove,Shampoo,36000,2022-01-25,95,2022,4,5,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R101494,PC006,2023-11-07,2.4,Negative,Official Store,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Dove,Shampoo,36000,2022-01-25,651,2023,11,1,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R101495,PC003,2024-10-02,3.4,Neutral,Instagram,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Lifebuoy,Body Wash,28000,2020-03-20,1657,2024,10,2,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101496,PC006,2024-03-12,3.9,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Dove,Shampoo,36000,2022-01-25,777,2024,3,1,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R101497,PC015,2022-02-04,1.1,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,430,2022,2,4,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101498,PC015,2023-11-22,3.6,Neutral,Instagram,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,1086,2023,11,2,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101499,PC015,2021-07-15,4.1,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Lifebuoy,Sanitizer,18000,2020-12-01,226,2021,7,3,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101501,PC012,2023-07-27,4.3,Positive,Shopee,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Vaseline,Lotion,30000,2021-08-05,721,2023,7,3,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101502,PC002,2022-10-28,4.7,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Sunsilk,Conditioner,33000,2020-06-10,870,2022,10,4,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101503,PC012,2022-05-25,4.7,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Vaseline,Lotion,30000,2021-08-05,293,2022,5,2,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101505,PC005,2023-12-27,3.9,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Dove,Lotion,35000,2021-11-12,775,2023,12,2,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R101508,PC007,2022-12-22,4.5,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Rexona,Deodorant,40000,2022-06-02,203,2022,12,3,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R101513,PC009,2023-03-05,3.3,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Clear,Shampoo,34000,2020-09-20,896,2023,3,6,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R101514,PC010,2023-07-05,1.7,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Love Beauty & Planet,Shampoo,42000,2023-03-18,109,2023,7,2,high,3.027048192771084,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R101515,PC006,2022-06-01,4.8,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Dove,Shampoo,36000,2022-01-25,127,2022,6,2,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R101519,PC011,2025-01-18,3.9,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Ponds,Facial Foam,35000,2022-04-10,1014,2025,1,5,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R101522,PC007,2023-10-14,1.7,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Rexona,Deodorant,40000,2022-06-02,499,2023,10,5,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R101523,PC003,2023-08-17,2.3,Negative,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,1245,2023,8,3,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101524,PC010,2024-03-27,4.3,Positive,Official Store,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Love Beauty & Planet,Shampoo,42000,2023-03-18,375,2024,3,2,high,3.027048192771084,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R101525,PC005,2022-12-29,4.8,Positive,Official Store,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Dove,Lotion,35000,2021-11-12,412,2022,12,3,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R101526,PC001,2021-11-22,4.8,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,646,2021,11,0,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101530,PC004,2025-06-28,1.6,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Handwash,25000,2021-05-01,1519,2025,6,5,low,3.015873015873016,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R101531,PC006,2025-05-23,3.3,Neutral,Tokopedia,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Dove,Shampoo,36000,2022-01-25,1214,2025,5,4,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R101532,PC001,2024-07-18,2.2,Negative,Instagram,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,1615,2024,7,3,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101533,PC003,2020-12-29,1.0,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,284,2020,12,1,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101534,PC009,2022-02-19,3.3,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Clear,Shampoo,34000,2020-09-20,517,2022,2,5,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R101535,PC003,2021-07-23,4.5,Positive,Shopee,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Body Wash,28000,2020-03-20,490,2021,7,4,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101536,PC015,2021-03-28,3.5,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Lifebuoy,Sanitizer,18000,2020-12-01,117,2021,3,6,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101537,PC004,2022-09-23,4.8,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Handwash,25000,2021-05-01,510,2022,9,4,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R101538,PC001,2022-10-28,1.3,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Shampoo,32000,2020-02-15,986,2022,10,4,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101540,PC001,2020-08-23,2.7,Neutral,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Shampoo,32000,2020-02-15,190,2020,8,6,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101542,PC004,2021-06-05,1.7,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Handwash,25000,2021-05-01,35,2021,6,5,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R101543,PC002,2023-03-28,3.7,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,1021,2023,3,1,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101545,PC001,2025-05-14,3.3,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Sunsilk,Shampoo,32000,2020-02-15,1915,2025,5,2,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101548,PC015,2025-05-05,2.1,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,1616,2025,5,0,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101549,PC011,2025-06-25,2.5,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Ponds,Facial Foam,35000,2022-04-10,1172,2025,6,2,medium,3.027048192771084,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R101551,PC010,2025-08-21,4.8,Positive,Shopee,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Love Beauty & Planet,Shampoo,42000,2023-03-18,887,2025,8,3,high,3.015873015873016,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R101553,PC002,2021-08-12,4.6,Positive,Shopee,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Sunsilk,Conditioner,33000,2020-06-10,428,2021,8,3,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101555,PC015,2022-04-05,3.5,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Lifebuoy,Sanitizer,18000,2020-12-01,490,2022,4,1,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101556,PC012,2025-05-29,4.7,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Vaseline,Lotion,30000,2021-08-05,1393,2025,5,3,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101557,PC002,2023-08-04,1.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Sunsilk,Conditioner,33000,2020-06-10,1150,2023,8,4,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101558,PC002,2025-06-30,1.7,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,1846,2025,6,0,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101559,PC009,2021-04-10,2.1,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Clear,Shampoo,34000,2020-09-20,202,2021,4,5,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R101562,PC001,2021-10-20,1.4,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,613,2021,10,2,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101563,PC003,2021-03-24,2.0,Negative,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,369,2021,3,2,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101565,PC013,2025-06-16,1.6,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Shampoo,32000,2024-01-15,518,2025,6,0,medium,2.959691358024691,0.0,,0.0,0.0,,3.03,0.258
R101567,PC012,2024-09-26,2.0,Negative,Shopee,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Vaseline,Lotion,30000,2021-08-05,1148,2024,9,3,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101568,PC005,2022-09-07,3.8,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Dove,Lotion,35000,2021-11-12,299,2022,9,2,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R101570,PC015,2022-03-06,3.1,Neutral,Shopee,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,460,2022,3,6,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101571,PC010,2023-10-28,4.4,Positive,Tokopedia,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Love Beauty & Planet,Shampoo,42000,2023-03-18,224,2023,10,5,high,2.9518496058217103,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R101572,PC012,2023-08-02,4.5,Positive,Shopee,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Vaseline,Lotion,30000,2021-08-05,727,2023,8,2,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101573,PC002,2021-07-01,4.6,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,386,2021,7,3,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101575,PC011,2022-09-16,2.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Ponds,Facial Foam,35000,2022-04-10,159,2022,9,4,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R101577,PC004,2024-04-27,3.7,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,1092,2024,4,5,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R101578,PC008,2024-02-26,4.8,Positive,Official Store,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Rexona,Deodorant,28000,2023-02-14,377,2024,2,0,medium,3.027048192771084,0.0,,0.0,0.0,,2.928,0.252
R101579,PC011,2022-09-28,3.1,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Ponds,Facial Foam,35000,2022-04-10,171,2022,9,2,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R101580,PC007,2024-06-30,1.6,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Rexona,Deodorant,40000,2022-06-02,759,2024,6,6,high,3.015873015873016,0.0,,0.0,0.0,,2.928,0.242
R101581,PC001,2021-05-27,4.3,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Sunsilk,Shampoo,32000,2020-02-15,467,2021,5,3,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101582,PC012,2022-02-12,2.8,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Vaseline,Lotion,30000,2021-08-05,191,2022,2,5,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101583,PC001,2022-07-03,2.0,Negative,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,869,2022,7,6,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101584,PC001,2023-04-05,1.2,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Sunsilk,Shampoo,32000,2020-02-15,1145,2023,4,2,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101585,PC005,2023-10-10,2.4,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Dove,Lotion,35000,2021-11-12,697,2023,10,1,medium,2.959691358024691,0.0,,0.0,0.0,,2.971,0.263
R101587,PC006,2024-10-27,2.8,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Dove,Shampoo,36000,2022-01-25,1006,2024,10,6,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R101588,PC011,2024-05-01,3.5,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Ponds,Facial Foam,35000,2022-04-10,752,2024,5,2,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R101590,PC006,2022-12-07,4.7,Positive,Tokopedia,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Dove,Shampoo,36000,2022-01-25,316,2022,12,2,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R101591,PC003,2020-10-11,2.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Body Wash,28000,2020-03-20,205,2020,10,6,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101593,PC009,2020-12-28,2.6,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Clear,Shampoo,34000,2020-09-20,99,2020,12,0,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R101594,PC003,2025-08-13,1.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,1972,2025,8,2,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101596,PC001,2024-04-21,2.7,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,1527,2024,4,6,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R101597,PC012,2023-11-26,2.0,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Vaseline,Lotion,30000,2021-08-05,843,2023,11,6,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101601,PC014,2025-02-03,3.5,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Dove,Body Wash,38000,2024-06-01,247,2025,2,0,high,2.959691358024691,0.0,,0.0,0.0,,3.135,0.251
R101602,PC015,2021-05-30,1.1,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Sanitizer,18000,2020-12-01,180,2021,5,6,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R101603,PC003,2022-01-14,1.0,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,665,2022,1,4,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101604,PC003,2022-06-16,4.9,Positive,Tokopedia,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,818,2022,6,3,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R101606,PC002,2022-03-22,4.1,Positive,Shopee,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,650,2022,3,1,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101607,PC005,2025-01-31,1.6,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Dove,Lotion,35000,2021-11-12,1176,2025,1,4,medium,2.959691358024691,0.0,,0.0,0.0,,2.971,0.263
R101608,PC012,2022-11-30,4.6,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Vaseline,Lotion,30000,2021-08-05,482,2022,11,2,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R101610,PC002,2021-03-18,4.2,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,281,2021,3,3,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101611,PC009,2025-08-31,1.7,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Clear,Shampoo,34000,2020-09-20,1806,2025,8,6,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R101612,PC002,2023-03-28,3.3,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,1021,2023,3,1,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R101615,PC007,2023-08-11,2.4,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Rexona,Deodorant,40000,2022-06-02,435,2023,8,4,high,3.027048192771084,0.0,,0.0,0.0,,2.928,0.242
R101616,PC005,2022-10-08,3.0,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Dove,Lotion,35000,2021-11-12,330,2022,10,5,medium,2.9518496058217103,0.0,,0.0,0.0,,2.971,0.263
